ts,date,jcd,rno,combo,p,odds,kaijin,ev,stake,status,win_combo,hit,payout,ret
2026-08-21 13:06:25,20260820,24,8,1-4-5,2.99,75.8,226.99,2.266,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,24,8,1-4-6,3.3,97.7,322.87,3.224,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,24,8,1-5-4,2.63,89.5,235.01,2.354,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,24,8,1-5-6,7.48,72.4,541.23,5.416,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,24,8,1-6-2,4.8,89.0,427.48,4.272,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,24,8,1-6-3,2.98,164.2,488.53,4.893,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,24,8,1-6-4,3.02,218.6,659.47,6.602,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,24,8,1-6-5,5.87,158.2,928.52,9.286,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,24,9,1-2-6,3.72,52.6,195.66,1.957,100.0,settled,4-5-1,0,0,0.0
2026-08-21 13:06:25,20260820,24,9,1-3-6,7.27,28.0,203.49,2.036,100.0,settled,4-5-1,0,0,0.0
2026-08-21 13:06:25,20260820,24,9,1-6-2,5.16,88.2,454.87,4.551,100.0,settled,4-5-1,0,0,0.0
2026-08-21 13:06:25,20260820,24,9,1-6-3,8.93,60.9,543.97,5.438,100.0,settled,4-5-1,0,0,0.0
2026-08-21 13:06:25,20260820,24,9,1-6-4,4.73,40.6,191.85,1.92,100.0,settled,4-5-1,0,0,0.0
2026-08-21 13:06:25,20260820,24,10,1-2-4,7.89,21.4,168.79,1.688,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,24,10,1-4-2,2.9,72.7,210.74,2.108,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,24,10,1-4-3,1.74,88.9,154.69,1.547,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,24,10,1-4-6,1.51,74.0,112.04,1.117,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,24,11,1-4-5,6.2,20.1,124.66,1.246,100.0,settled,1-5-3,0,0,0.0
2026-08-21 13:06:25,20260820,24,11,1-5-3,4.03,40.5,163.21,1.632,100.0,settled,1-5-3,1,4050.0,4050.0
2026-08-21 13:06:25,20260820,24,11,1-5-4,3.51,43.3,151.81,1.52,100.0,settled,1-5-3,0,0,0.0
2026-08-21 13:06:25,20260820,24,11,1-5-6,1.81,61.4,111.13,1.111,100.0,settled,1-5-3,0,0,0.0
2026-08-21 13:06:25,20260820,24,12,1-2-6,3.54,34.7,122.99,1.228,100.0,settled,1-3-4,0,0,0.0
2026-08-21 13:06:25,20260820,24,12,1-4-2,8.48,22.7,192.46,1.925,100.0,settled,1-3-4,0,0,0.0
2026-08-21 13:06:25,20260820,24,12,1-4-6,5.87,21.7,127.46,1.274,100.0,settled,1-3-4,0,0,0.0
2026-08-28 09:01:29,20260828,14,1,1-3-2,2.32,45.6,105.75,1.058,100.0,settled,1-4-5,0,0,0.0
2026-08-28 09:01:29,20260828,14,1,1-4-2,2.82,46.7,131.88,1.317,100.0,settled,1-4-5,0,0,0.0
2026-08-28 09:01:29,20260828,23,1,1-2-6,6.59,27.5,181.36,1.812,100.0,settled,1-3-2,0,0,0.0
2026-08-28 09:01:29,20260828,23,1,1-4-2,4.79,32.5,155.84,1.557,100.0,settled,1-3-2,0,0,0.0
2026-08-28 09:01:29,20260828,23,1,1-4-5,4.12,35.8,147.6,1.475,100.0,settled,1-3-2,0,0,0.0
2026-08-28 09:01:29,20260828,23,1,1-4-6,1.51,72.5,109.58,1.095,100.0,settled,1-3-2,0,0,0.0
2026-08-28 09:01:29,20260828,23,1,1-5-4,3.16,38.5,121.71,1.217,100.0,settled,1-3-2,0,0,0.0
2026-08-28 09:01:29,20260828,23,1,1-6-2,1.99,79.9,158.87,1.59,100.0,settled,1-3-2,0,0,0.0
2026-08-28 09:01:29,20260828,23,1,1-6-4,0.85,144.6,122.94,1.229,100.0,settled,1-3-2,0,0,0.0
2026-08-28 09:01:29,20260828,23,1,1-6-5,1.89,84.0,158.69,1.588,100.0,settled,1-3-2,0,0,0.0
